"tax_id","parent_id","rank","tax_name","root","below_root","below_below_root","below_below_below_root","superkingdom","below_superkingdom","below_below_superkingdom","below_below_below_superkingdom","below_below_below_below_superkingdom","below_below_below_below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","below_below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","subspecies","below_subspecies","below_below_subspecies"
"515618","401619","below_species","Candidatus Riesia pediculicola USDA","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","401618","","","","","","401619","515618","","","",""
"1401651","428411","below_species","Candidatus Riesia pediculischaeffi PTSU","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","401618","","","","","","428411","1401651","","","",""
"413404","386487","below_species","Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)","1","131567","","","2","","","","","","1224","","","","1236","118884","32036","","","","","","","","","","","","1541743","","","","","","386487","413404","","","",""
"1387197","1505866","below_species","Candidatus Schmidhempelia bombi str. Bimp","1","131567","","","2","","","","","","1224","","","","1236","","","","","1240482","","","","1240483","","","","","1505768","","","","","","1505866","1387197","","","",""
"1211843","1470354","below_species","Candidatus Soleaferrea massiliensis AP7","1","131567","","","2","1783272","","","","","1239","","","","186801","","","","","186802","","","","541000","","","","","1470353","","","","","","1470354","1211843","","","",""
"234267","332163","below_species","Candidatus Solibacter usitatus Ellin6076","1","131567","","","2","","","","","","57723","","","","332159","","","","","332160","","","","332161","","","","","332162","","","","","","332163","234267","","","",""
"1608213","431041","below_species","Candidatus Synechococcus spongiarum 142","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","","1890424","","","","1890426","","","","","1129","","","","","","431041","1608213","","","",""
"1604020","431041","below_species","Candidatus Synechococcus spongiarum SP3","1","131567","","","2","1783272","1798711","","","","1117","","","","","","","","","1890424","","","","1890426","","","","","1129","","","","","","431041","1604020","","","",""
"1125411","1427364","below_species","Candidatus Thioglobus singularis PS1","1","131567","","","2","","","","","","1224","","","","1236","118884","","","","","","","","","","","","","655184","","","","","","1427364","1125411","","","",""
"1133592","670956","below_species","Candidatus Uzinura diaspidicola str. ASNER","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","313602","670955","","","","","","","","","","","","","670956","1133592","","","",""
"412965","410330","below_species","Candidatus Vesicomyosocius okutanii HA","1","131567","","","2","","","","","","1224","","","","1236","118884","32036","","","","","","","","","","","","","","","","","","410330","412965","","","",""
"860228","28188","below_species","Capnocytophaga canimorsus Cc5","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","28188","860228","","","",""
"926551","28189","below_species","Capnocytophaga cynodegmi DSM 19736","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","28189","926551","","","",""
"553178","1017","below_species","Capnocytophaga gingivalis ATCC 33624","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1017","553178","","","",""
"641143","45242","below_species","Capnocytophaga granulosa ATCC 51502","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","45242","641143","","","",""
"521097","1018","below_species","Capnocytophaga ochracea DSM 7271","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1018","521097","","","",""
"1127692","712213","below_species","Capnocytophaga sp. oral taxon 332 str. F0381","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","712213","1127692","","","",""
"888059","710239","below_species","Capnocytophaga sp. oral taxon 338 str. F0234","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","710239","888059","","","",""
"1227266","1227265","below_species","Capnocytophaga sp. oral taxon 863 str. F0517","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1227265","1227266","","","",""
"553177","1019","below_species","Capnocytophaga sputigena ATCC 33612","1","131567","","","2","1783270","68336","","","","976","","","","117743","","","","","200644","","","","49546","","","","","1016","","","","","","1019","553177","","","",""
"1354314","672794","below_species","Cardinium endosymbiont cBtQ1 of Bemisia tabaci","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1501348","","","","","273135","","","","","","672794","1354314","","","",""
"1231626","249402","below_species","Cardinium endosymbiont cEper1 of Encarsia pergandiella","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","1501348","","","","","273135","","","","","","249402","1231626","","","",""
"1336245","64323","below_species","Carnimonas nigrificans ATCC BAA-78","1","131567","","","2","","","","","","1224","","","","1236","","","","","135619","","","","28256","","","","","64322","","","","","","64323","1336245","","","",""
"1449335","28230","below_species","Carnobacterium alterfunditum DSM 5972","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","28230","1449335","","","",""
"1449336","2748","below_species","Carnobacterium divergens DSM 20623","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","2748","1449336","","","",""
"1449337","2752","below_species","Carnobacterium funditum DSM 5970","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","2752","1449337","","","",""
"1449338","2749","below_species","Carnobacterium gallinarum DSM 4847","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","2749","1449338","","","",""
"1449342","2750","below_species","Carnobacterium mobile DSM 4848","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","2750","1449342","","","",""
"1449343","181073","below_species","Carnobacterium pleistocenium FTR1","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","186828","","","","","2747","","","","","","181073","1449343","","","",""
"1437824","75697","below_species","Castellaniella defragrans 65Phen","1","131567","","","2","","","","","","1224","","","","28216","","","","","80840","","","","506","","","","","359336","","","","","","75697","1437824","","","",""
"1234409","300419","below_species","Catellicoccus marimammalium M35/04/3","1","131567","","","2","1783272","","","","","1239","","","","91061","","","","","186826","","","","81852","","","","","300418","","","","","","300419","1234409","","","",""
"1328313","1172192","below_species","Catenovulum agarivorans DS-2","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","72275","","","","","1172191","","","","","","1172192","1328313","","","",""
"659495","1172192","below_species","Catenovulum agarivorans YM01","1","131567","","","2","","","","","","1224","","","","1236","","","","","135622","","","","72275","","","","","1172191","","","","","","1172192","659495","","","",""
"479433","304895","below_species","Catenulispora acidiphila DSM 44928","1","131567","","","2","1783272","","","","","201174","","","","1760","","","","","414714","","","","414877","","","","","414878","","","","","","304895","479433","","","",""
"1225176","645110","below_species","Cecembia lonarensis LW9","1","131567","","","2","1783270","68336","","","","976","","","","768503","","","","","768507","","","","563798","","","","","1187078","","","","","","645110","1225176","","","",""
"566551","158484","below_species","Cedecea davisae DSM 4568","1","131567","","","2","","","","","","1224","","","","1236","","","","","91347","","","","543","","","","","158483","","","","","","158484","566551","","","",""
"1208323","875171","below_species","Celeribacter baekdonensis B30","1","131567","","","2","","","","","","1224","","","","28211","","","","","204455","","","","31989","","","","","875170","","","","","","875171","1208323","","","",""
